city,state,zip_code,price,bed,bath,house_size,street,monthly_rent,monthly_cashflow,roi_pct,annual_tax,total_invested,investment_score,grade,appreciation_score,voucher_demand_score
Cleveland,Ohio,44118.0,159900.0,4,2.0,2002.0,1077233.0,1598.0,969.11,31.62,4189.38,36777.0,4.05,F,6.0,7.5
Cleveland,Ohio,44128.0,99500.0,4,1.0,1268.0,399691.0,1598.0,1176.48,61.69,2606.9,22885.0,4.53,F,6.0,7.5
Cleveland,Ohio,44120.0,89500.0,4,1.0,1242.0,1028231.0,1598.0,1210.82,70.58,2344.9,20585.0,4.65,F,6.0,7.5
Cleveland,Ohio,44108.0,95000.0,4,4.0,2112.0,50314.0,1598.0,1191.93,65.46,2489.0,21850.0,4.58,F,6.0,7.5
Cleveland,Ohio,44108.0,35000.0,3,1.0,1235.0,1536960.0,1598.0,1397.93,208.39,917.0,8050.0,6.31,C,6.0,7.5
Cleveland,Ohio,44135.0,129000.0,3,1.0,1116.0,367931.0,1598.0,1075.2,43.49,3379.8,29670.0,4.26,F,6.0,7.5
Cleveland,Ohio,44113.0,145000.0,1,1.0,596.0,710482.0,1052.0,501.57,18.05,3799.0,33350.0,3.56,F,6.0,7.5
Cleveland,Ohio,44111.0,175000.0,2,2.0,1008.0,245865.0,1267.0,602.82,17.97,4585.0,40250.0,3.63,F,6.0,7.5
Cleveland,Ohio,44109.0,165000.0,3,2.0,1531.0,824589.0,1598.0,951.6,30.09,4323.0,37950.0,4.02,F,6.0,7.5
Cleveland,Ohio,44108.0,45000.0,4,2.0,2006.0,1416964.0,1598.0,1363.6,158.1,1179.0,10350.0,5.73,D,6.0,7.5
Cleveland,Ohio,44128.0,83000.0,4,2.0,2208.0,1101996.0,1598.0,1233.13,77.51,2174.6,19090.0,4.75,F,6.0,7.5
Cleveland,Ohio,44108.0,69950.0,4,1.0,1641.0,1539004.0,1598.0,1277.94,95.32,1832.69,16088.5,4.97,F,6.0,7.5
Cleveland,Ohio,44135.0,71000.0,2,1.0,672.0,232167.0,1267.0,959.88,70.54,1860.2,16330.0,4.47,F,6.0,7.5
Cleveland,Ohio,44108.0,65000.0,3,2.0,1437.0,1276060.0,1598.0,1294.93,103.94,1703.0,14950.0,5.08,D,6.0,7.5
Cleveland,Ohio,44108.0,75000.0,4,1.0,1565.0,1332587.0,1598.0,1260.6,87.69,1965.0,17250.0,4.88,F,6.0,7.5
Cleveland,Ohio,44135.0,87000.0,2,1.0,727.0,298656.0,1267.0,904.95,54.27,2279.4,20010.0,4.25,F,6.0,7.5
Cleveland,Ohio,44135.0,97000.0,2,1.0,696.0,205059.0,1267.0,870.62,46.83,2541.4,22310.0,4.14,F,6.0,7.5
Cleveland,Ohio,44108.0,110000.0,4,4.0,4632.0,1518574.0,1598.0,1140.43,54.09,2882.0,25300.0,4.42,F,6.0,7.5
Cleveland,Ohio,44111.0,82500.0,3,2.0,1312.0,976686.0,1598.0,1234.85,78.09,2161.5,18975.0,4.75,F,6.0,7.5
Cleveland,Ohio,44135.0,105500.0,2,1.0,776.0,216692.0,1267.0,841.43,41.61,2764.1,24265.0,4.07,F,6.0,7.5
Cleveland,Ohio,44109.0,97500.0,2,1.0,1164.0,853381.0,1267.0,868.9,46.5,2554.5,22425.0,4.14,F,6.0,7.5
Cleveland,Ohio,44109.0,139000.0,4,2.0,1944.0,610998.0,1598.0,1040.87,39.07,3641.8,31970.0,4.18,F,6.0,7.5
Cleveland,Ohio,44128.0,99999.0,3,1.0,1008.0,1289363.0,1598.0,1174.77,61.29,2619.97,22999.77,4.52,F,6.0,7.5
Cleveland,Ohio,44127.0,84999.0,3,2.0,2108.0,1040813.0,1598.0,1226.27,75.27,2226.97,19549.77,4.72,F,6.0,7.5
Cleveland,Ohio,44144.0,129900.0,3,2.0,1211.0,1272309.0,1598.0,1072.11,43.06,3403.38,29877.0,4.25,F,6.0,7.5
Cleveland,Ohio,44135.0,117000.0,2,1.0,696.0,1243154.0,1267.0,801.95,35.76,3065.4,26910.0,3.97,F,6.0,7.5
Cleveland,Ohio,44128.0,100000.0,4,2.0,1508.0,399755.0,1598.0,1174.77,61.29,2620.0,23000.0,4.52,F,6.0,7.5
Cleveland,Ohio,44127.0,62900.0,4,2.0,1898.0,1009137.0,1598.0,1302.14,108.01,1647.98,14467.0,5.13,D,6.0,7.5
Cleveland,Ohio,44111.0,159900.0,3,3.0,1767.0,1077350.0,1598.0,969.11,31.62,4189.38,36777.0,4.05,F,6.0,7.5
Cleveland,Ohio,44128.0,80000.0,2,1.0,987.0,506079.0,1267.0,928.98,60.59,2096.0,18400.0,4.34,F,6.0,7.5
Cleveland,Ohio,44128.0,129000.0,3,2.0,1007.0,1183448.0,1598.0,1075.2,43.49,3379.8,29670.0,4.26,F,6.0,7.5
Cleveland,Ohio,44120.0,62000.0,2,1.0,1452.0,878733.0,1267.0,990.78,83.38,1624.4,14260.0,4.64,F,6.0,7.5
Cleveland,Ohio,44111.0,129000.0,3,2.0,1159.0,1069919.0,1598.0,1075.2,43.49,3379.8,29670.0,4.26,F,6.0,7.5
Cleveland,Ohio,44128.0,64900.0,3,1.0,1207.0,1190472.0,1598.0,1295.28,104.13,1700.38,14927.0,5.08,D,6.0,7.5
Cleveland,Ohio,44111.0,149700.0,4,2.0,1798.0,1112871.0,1598.0,1004.13,35.0,3922.14,34431.0,4.11,F,6.0,7.5
Cleveland,Ohio,44120.0,74950.0,3,2.0,1488.0,1029483.0,1598.0,1260.77,87.76,1963.69,17238.5,4.88,F,6.0,7.5
Cleveland,Ohio,44113.0,192900.0,2,2.0,1136.0,235111.0,1267.0,541.36,14.64,5053.98,44367.0,3.55,F,6.0,7.5
Cleveland,Ohio,44108.0,55000.0,4,2.0,2744.0,1752418.0,1598.0,1329.27,126.1,1441.0,12650.0,5.35,D,6.0,7.5
Cleveland,Ohio,44108.0,70000.0,3,2.0,1502.0,1776226.0,1598.0,1277.77,95.24,1834.0,16100.0,4.97,F,6.0,7.5
Cleveland,Ohio,44120.0,62900.0,3,2.0,1326.0,318440.0,1598.0,1302.14,108.01,1647.98,14467.0,5.13,D,6.0,7.5
Cleveland,Ohio,44111.0,99900.0,2,1.0,,175925.0,1267.0,860.66,44.95,2617.38,22977.0,4.12,F,6.0,7.5
Cleveland,Ohio,44135.0,89900.0,3,2.0,1152.0,291707.0,1598.0,1209.44,70.19,2355.38,20677.0,4.65,F,6.0,7.5
Cleveland,Ohio,44113.0,471320.0,2,3.0,1707.0,1074047.0,1267.0,-414.55,-4.59,12348.58,108403.6,2.65,F,6.0,7.5
Cleveland,Ohio,44135.0,122500.0,3,1.0,1131.0,255980.0,1598.0,1097.52,46.74,3209.5,28175.0,4.31,F,6.0,7.5
Cleveland,Ohio,44106.0,75000.0,4,2.0,1877.0,301063.0,1598.0,1260.6,87.69,1965.0,17250.0,4.88,F,6.0,7.5
Cleveland,Ohio,44115.0,117900.0,1,1.0,694.0,1630135.0,1052.0,594.61,26.31,3088.98,27117.0,3.72,F,6.0,7.5
Cleveland,Ohio,44113.0,568500.0,3,4.0,1864.0,637592.0,1598.0,-433.75,-3.98,14894.7,130755.0,2.64,F,6.0,7.5
Cleveland,Ohio,44113.0,492500.0,3,3.0,1620.0,572681.0,1598.0,-172.82,-1.83,12903.5,113275.0,2.86,F,6.0,7.5
Cleveland,Ohio,44108.0,80000.0,4,3.0,2557.0,181978.0,1598.0,1243.43,81.09,2096.0,18400.0,4.79,F,6.0,7.5
Cleveland,Ohio,44120.0,100000.0,3,2.0,1770.0,313728.0,1598.0,1174.77,61.29,2620.0,23000.0,4.52,F,6.0,7.5
Cleveland,Ohio,44120.0,52000.0,4,2.0,1476.0,866091.0,1598.0,1339.57,134.4,1362.4,11960.0,5.45,D,6.0,7.5
Cleveland,Ohio,44109.0,49900.0,3,2.0,2200.0,1037538.0,1598.0,1346.78,140.81,1307.38,11477.0,5.53,D,6.0,7.5
Cleveland,Ohio,44111.0,161900.0,3,2.0,1920.0,80407.0,1598.0,962.24,31.01,4241.78,37237.0,4.04,F,6.0,7.5
Cleveland,Ohio,44109.0,105000.0,4,2.0,1523.0,1232564.0,1598.0,1157.6,57.52,2751.0,24150.0,4.47,F,6.0,7.5
Cleveland,Ohio,44113.0,289900.0,2,2.0,1143.0,45218.0,1267.0,208.33,3.75,7595.38,66677.0,3.19,F,6.0,7.5
Cleveland,Ohio,44109.0,139900.0,3,1.0,1182.0,127738.0,1598.0,1037.78,38.7,3665.38,32177.0,4.18,F,6.0,7.5
Cleveland,Ohio,44111.0,225000.0,3,2.0,1622.0,479518.0,1598.0,745.6,17.29,5895.0,51750.0,3.73,F,6.0,7.5
Cleveland,Ohio,44127.0,64500.0,3,2.0,2352.0,1317576.0,1598.0,1296.65,104.89,1689.9,14835.0,5.09,D,6.0,7.5
Cleveland,Ohio,44120.0,50000.0,4,2.0,1888.0,1038280.0,1598.0,1346.43,140.5,1310.0,11500.0,5.52,D,6.0,7.5
Cleveland,Ohio,44120.0,62500.0,3,2.0,2730.0,1081102.0,1598.0,1303.52,108.82,1637.5,14375.0,5.14,D,6.0,7.5
Cleveland,Ohio,44120.0,45000.0,2,1.0,768.0,1074402.0,1267.0,1049.15,121.64,1179.0,10350.0,5.1,D,6.0,7.5
Cleveland,Ohio,44144.0,135000.0,3,2.0,1467.0,1201198.0,1598.0,1054.6,40.76,3537.0,31050.0,4.21,F,6.0,7.5
Cleveland,Ohio,44127.0,55000.0,4,1.0,1294.0,1317498.0,1598.0,1329.27,126.1,1441.0,12650.0,5.35,D,6.0,7.5
Cleveland,Ohio,44108.0,350000.0,4,4.0,3550.0,1766586.0,1598.0,316.43,4.72,9170.0,80500.0,3.28,F,6.0,7.5
Cleveland,Ohio,44120.0,69900.0,1,1.0,1131.0,326500.0,1052.0,759.41,56.68,1831.38,16077.0,4.17,F,6.0,7.5
Cleveland,Ohio,44120.0,127000.0,3,2.0,1402.0,304096.0,1598.0,1082.07,44.45,3327.4,29210.0,4.27,F,6.0,7.5
Cleveland,Ohio,44109.0,304500.0,4,4.0,6475.0,1026727.0,1598.0,472.65,8.1,7977.9,70035.0,3.43,F,6.0,7.5
Cleveland,Ohio,44125.0,114000.0,3,1.0,1520.0,1295322.0,1598.0,1126.7,51.57,2986.8,26220.0,4.38,F,6.0,7.5
Cleveland,Ohio,44102.0,519900.0,2,3.0,1857.0,1611718.0,1267.0,-581.34,-5.83,13621.38,119577.0,2.52,F,6.0,7.5
Cleveland,Ohio,44113.0,174900.0,1,1.0,847.0,235119.0,1052.0,398.91,11.9,4582.38,40227.0,3.42,F,6.0,7.5
Cleveland,Ohio,44108.0,39850.0,2,1.0,787.0,1547123.0,1267.0,1066.83,139.68,1044.07,9165.5,5.31,D,6.0,7.5
Cleveland,Ohio,44108.0,44000.0,3,1.0,1936.0,1286456.0,1598.0,1367.03,162.1,1152.8,10120.0,5.78,D,6.0,7.5
Cleveland,Ohio,44111.0,169000.0,2,2.0,897.0,214737.0,1267.0,623.42,19.25,4427.8,38870.0,3.66,F,6.0,7.5
Cleveland,Ohio,44113.0,215000.0,2,2.0,912.0,1166164.0,1267.0,465.48,11.3,5633.0,49450.0,3.46,F,6.0,7.5
Cleveland,Ohio,44108.0,87500.0,4,2.0,1568.0,1606720.0,1598.0,1217.68,72.61,2292.5,20125.0,4.68,F,6.0,7.5
Cleveland,Ohio,44111.0,79000.0,2,2.0,726.0,1098988.0,1267.0,932.42,61.58,2069.8,18170.0,4.35,F,6.0,7.5
Cleveland,Ohio,44129.0,165000.0,3,2.0,1806.0,1623149.0,1598.0,951.6,30.09,4323.0,37950.0,4.02,F,6.0,7.5
Cleveland,Ohio,44109.0,197500.0,3,2.0,1556.0,1271533.0,1598.0,840.02,22.19,5174.5,45425.0,3.85,F,6.0,7.5
Cleveland,Ohio,44144.0,161000.0,3,2.0,999.0,1387235.0,1598.0,965.33,31.28,4218.2,37030.0,4.04,F,6.0,7.5
Cleveland,Ohio,44111.0,255000.0,4,2.0,2627.0,411576.0,1598.0,642.6,13.15,6681.0,58650.0,3.61,F,6.0,7.5
Cleveland,Ohio,44111.0,235000.0,4,2.0,1976.0,1022462.0,1598.0,711.27,15.79,6157.0,54050.0,3.69,F,6.0,7.5
Cleveland,Ohio,44111.0,159900.0,3,1.0,1188.0,463633.0,1598.0,969.11,31.62,4189.38,36777.0,4.05,F,6.0,7.5
Cleveland,Ohio,44108.0,156500.0,4,4.0,2610.0,26638.0,1598.0,980.78,32.7,4100.3,35995.0,4.07,F,6.0,7.5
Cleveland,Ohio,44122.0,90999.0,3,1.0,1194.0,538348.0,1598.0,1205.67,69.13,2384.17,20929.77,4.63,F,6.0,7.5
Cleveland,Ohio,44108.0,50000.0,3,2.0,1440.0,1514893.0,1598.0,1346.43,140.5,1310.0,11500.0,5.52,D,6.0,7.5
Cleveland,Ohio,44106.0,100000.0,4,2.0,2339.0,431524.0,1598.0,1174.77,61.29,2620.0,23000.0,4.52,F,6.0,7.5
Cleveland,Ohio,44109.0,129500.0,3,1.0,1728.0,1181605.0,1598.0,1073.48,43.25,3392.9,29785.0,4.25,F,6.0,7.5
Cleveland,Ohio,44127.0,48400.0,2,1.0,1364.0,1048120.0,1267.0,1037.48,111.84,1268.08,11132.0,4.98,F,6.0,7.5
Cleveland,Ohio,44109.0,74900.0,4,4.0,3766.0,983940.0,1598.0,1260.94,87.83,1962.38,17227.0,4.88,F,6.0,7.5
Cleveland,Ohio,44127.0,45100.0,4,1.0,1260.0,907679.0,1598.0,1363.26,157.71,1181.62,10373.0,5.72,D,6.0,7.5
Cleveland,Ohio,44111.0,129500.0,4,1.0,2355.0,246023.0,1598.0,1073.48,43.25,3392.9,29785.0,4.25,F,6.0,7.5
Cleveland,Ohio,44127.0,42900.0,2,1.0,742.0,934038.0,1267.0,1056.36,128.47,1123.98,9867.0,5.18,D,6.0,7.5
Cleveland,Ohio,44127.0,45100.0,3,1.0,840.0,1003619.0,1598.0,1363.26,157.71,1181.62,10373.0,5.72,D,6.0,7.5
Cleveland,Ohio,44127.0,49500.0,3,1.0,1178.0,978438.0,1598.0,1348.15,142.1,1296.9,11385.0,5.54,D,6.0,7.5
Cleveland,Ohio,44127.0,44000.0,2,1.0,900.0,1532382.0,1267.0,1052.58,124.81,1152.8,10120.0,5.14,D,6.0,7.5
Cleveland,Ohio,44127.0,55000.0,4,1.0,1100.0,1026352.0,1598.0,1329.27,126.1,1441.0,12650.0,5.35,D,6.0,7.5
Cleveland,Ohio,44127.0,44275.0,4,1.0,1152.0,1524685.0,1598.0,1366.09,160.98,1160.01,10183.25,5.76,D,6.0,7.5
Cleveland,Ohio,44127.0,47300.0,4,1.0,960.0,1048049.0,1598.0,1355.7,149.54,1239.26,10879.0,5.63,D,6.0,7.5
Cleveland,Ohio,44127.0,47300.0,4,1.0,968.0,1047308.0,1598.0,1355.7,149.54,1239.26,10879.0,5.63,D,6.0,7.5
Cleveland,Ohio,44113.0,254900.0,2,2.0,1286.0,1215319.0,1267.0,328.49,6.72,6678.38,58627.0,3.31,F,6.0,7.5
Cleveland,Ohio,44127.0,56100.0,4,2.0,1247.0,1045522.0,1598.0,1325.49,123.27,1469.82,12903.0,5.32,D,6.0,7.5
Cleveland,Ohio,44111.0,189900.0,3,1.0,1366.0,502398.0,1598.0,866.11,23.8,4975.38,43677.0,3.89,F,6.0,7.5
Cleveland,Ohio,44108.0,85000.0,2,1.0,1952.0,1344138.0,1267.0,911.82,55.97,2227.0,19550.0,4.28,F,6.0,7.5
Cleveland,Ohio,44113.0,351900.0,4,3.0,3893.0,1128477.0,1598.0,309.91,4.59,9219.78,80937.0,3.27,F,6.0,7.5
Cleveland,Ohio,44113.0,199900.0,4,4.0,3256.0,745268.0,1598.0,831.78,21.71,5237.38,45977.0,3.84,F,6.0,7.5
Cleveland,Ohio,44108.0,75900.0,4,1.0,2026.0,94613.0,1598.0,1257.51,86.44,1988.58,17457.0,4.86,F,6.0,7.5
Cleveland,Ohio,44113.0,64900.0,2,1.0,943.0,1195453.0,1267.0,980.83,78.85,1700.38,14927.0,4.58,F,6.0,7.5
Cleveland,Ohio,44113.0,169900.0,2,2.0,1096.0,710488.0,1267.0,620.33,19.05,4451.38,39077.0,3.66,F,6.0,7.5
Cleveland,Ohio,44106.0,280000.0,3,3.0,1747.0,548662.0,1598.0,556.77,10.37,7336.0,64400.0,3.52,F,6.0,7.5
Cleveland,Ohio,44120.0,470000.0,4,6.0,7173.0,1020819.0,1598.0,-95.57,-1.06,12314.0,108100.0,2.92,F,6.0,7.5
Cleveland,Ohio,44113.0,225000.0,3,2.0,1282.0,1198653.0,1598.0,745.6,17.29,5895.0,51750.0,3.73,F,6.0,7.5
Cleveland,Ohio,44128.0,84900.0,3,1.0,1100.0,1232542.0,1598.0,1226.61,75.38,2224.38,19527.0,4.72,F,6.0,7.5
Cleveland,Ohio,44111.0,64900.0,3,1.0,1728.0,89078.0,1598.0,1295.28,104.13,1700.38,14927.0,5.08,D,6.0,7.5
Cleveland,Ohio,44106.0,239000.0,1,1.0,1772.0,685396.0,1052.0,178.83,3.9,6261.8,54970.0,3.17,F,6.0,7.5
Cleveland,Ohio,44106.0,399000.0,3,2.0,2337.0,685397.0,1598.0,148.2,1.94,10453.8,91770.0,3.13,F,6.0,7.5
Cleveland,Ohio,44109.0,129900.0,4,3.0,1632.0,1215762.0,1598.0,1072.11,43.06,3403.38,29877.0,4.25,F,6.0,7.5
Cleveland,Ohio,44128.0,119500.0,4,1.0,1152.0,454368.0,1598.0,1107.82,48.37,3130.9,27485.0,4.33,F,6.0,7.5
Cleveland,Ohio,44111.0,139900.0,2,2.0,1798.0,1048159.0,1267.0,723.33,26.98,3665.38,32177.0,3.82,F,6.0,7.5
Cleveland,Ohio,44110.0,121920.0,4,2.0,2032.0,376164.0,1598.0,1099.51,47.05,3194.3,28041.6,4.31,F,6.0,7.5
Cleveland,Ohio,44128.0,69000.0,3,2.0,2132.0,1119641.0,1598.0,1281.2,96.88,1807.8,15870.0,4.99,F,6.0,7.5
Cleveland,Ohio,44120.0,91000.0,4,2.0,,303655.0,1598.0,1205.67,69.13,2384.2,20930.0,4.63,F,6.0,7.5
Cleveland,Ohio,44120.0,73000.0,4,2.0,1580.0,303755.0,1598.0,1267.47,90.59,1912.6,16790.0,4.91,F,6.0,7.5
Cleveland,Ohio,44106.0,34500.0,4,1.0,2958.0,442835.0,1598.0,1399.65,211.67,903.9,7935.0,6.35,C,6.0,7.5
Cleveland,Ohio,44128.0,79900.0,3,2.0,980.0,434334.0,1598.0,1243.78,81.22,2093.38,18377.0,4.79,F,6.0,7.5
Cleveland,Ohio,44135.0,179900.0,4,4.0,2379.0,1198766.0,1598.0,900.44,26.11,4713.38,41377.0,3.94,F,6.0,7.5
Cleveland,Ohio,44113.0,455000.0,2,3.0,2720.0,341514.0,1267.0,-358.52,-4.11,11921.0,104650.0,2.7,F,6.0,7.5
Cleveland,Ohio,44109.0,122500.0,4,1.0,1812.0,800263.0,1598.0,1097.52,46.74,3209.5,28175.0,4.31,F,6.0,7.5
Cleveland,Ohio,44113.0,399900.0,3,3.0,1720.0,803951.0,1598.0,145.11,1.89,10477.38,91977.0,3.13,F,6.0,7.5
Cleveland,Ohio,44109.0,159000.0,3,2.0,1804.0,1125807.0,1598.0,972.2,31.9,4165.8,36570.0,4.05,F,6.0,7.5
Cleveland,Ohio,44128.0,35000.0,3,1.0,1745.0,1185888.0,1598.0,1397.93,208.39,917.0,8050.0,6.31,C,6.0,7.5
Cleveland,Ohio,44120.0,129900.0,3,3.0,2499.0,322436.0,1598.0,1072.11,43.06,3403.38,29877.0,4.25,F,6.0,7.5
Cleveland,Ohio,44109.0,125200.0,2,1.0,984.0,1150616.0,1267.0,773.8,32.25,3280.24,28796.0,3.91,F,6.0,7.5
Cleveland,Ohio,44135.0,129900.0,3,1.0,772.0,250892.0,1598.0,1072.11,43.06,3403.38,29877.0,4.25,F,6.0,7.5
Cleveland,Ohio,44109.0,134900.0,3,2.0,1417.0,1019967.0,1598.0,1054.94,40.8,3534.38,31027.0,4.21,F,6.0,7.5
Cleveland,Ohio,44115.0,174900.0,2,2.0,1049.0,1630134.0,1267.0,603.16,17.99,4582.38,40227.0,3.63,F,6.0,7.5
Cleveland,Ohio,44135.0,129000.0,4,2.0,1400.0,224685.0,1598.0,1075.2,43.49,3379.8,29670.0,4.26,F,6.0,7.5
Cleveland,Ohio,44110.0,85000.0,3,1.0,1336.0,326977.0,1598.0,1226.27,75.27,2227.0,19550.0,4.72,F,6.0,7.5
Cleveland,Ohio,44111.0,299999.0,3,2.0,2164.0,1087598.0,1598.0,488.1,8.49,7859.97,68999.77,3.45,F,6.0,7.5
Cleveland,Ohio,44128.0,79900.0,4,2.0,1794.0,518293.0,1598.0,1243.78,81.22,2093.38,18377.0,4.79,F,6.0,7.5
Cleveland,Ohio,44128.0,149000.0,3,2.0,1294.0,486781.0,1598.0,1006.53,35.24,3903.8,34270.0,4.11,F,6.0,7.5
Cleveland,Ohio,44111.0,50000.0,3,1.0,1120.0,1083532.0,1598.0,1346.43,140.5,1310.0,11500.0,5.52,D,6.0,7.5
Cleveland,Ohio,44113.0,175000.0,1,1.0,1020.0,824162.0,1052.0,398.57,11.88,4585.0,40250.0,3.42,F,6.0,7.5
Cleveland,Ohio,44109.0,145000.0,3,1.0,1482.0,44576.0,1598.0,1020.27,36.71,3799.0,33350.0,4.14,F,6.0,7.5
Cleveland,Ohio,44109.0,289000.0,4,3.0,2816.0,1282817.0,1598.0,525.87,9.49,7571.8,66470.0,3.48,F,6.0,7.5
Cleveland,Ohio,44113.0,639900.0,3,3.0,1932.0,235109.0,1598.0,-678.89,-5.54,16765.38,147177.0,2.45,F,6.0,7.5
Cleveland,Ohio,44111.0,197500.0,3,1.0,1346.0,379166.0,1598.0,840.02,22.19,5174.5,45425.0,3.85,F,6.0,7.5
Cleveland,Ohio,44108.0,67000.0,3,1.0,,997378.0,1598.0,1288.07,100.3,1755.4,15410.0,5.04,D,6.0,7.5
Cleveland,Ohio,44108.0,69000.0,3,2.0,2188.0,1500546.0,1598.0,1281.2,96.88,1807.8,15870.0,4.99,F,6.0,7.5
Cleveland,Ohio,44109.0,76000.0,4,2.0,,973288.0,1598.0,1257.17,86.3,1991.2,17480.0,4.86,F,6.0,7.5
Cleveland,Ohio,44113.0,252500.0,3,2.0,1323.0,1079149.0,1598.0,651.18,13.46,6615.5,58075.0,3.62,F,6.0,7.5
Cleveland,Ohio,44128.0,90000.0,3,2.0,988.0,509973.0,1598.0,1209.1,70.09,2358.0,20700.0,4.65,F,6.0,7.5
Cleveland,Ohio,44113.0,675000.0,4,3.0,2450.0,587110.0,1598.0,-799.4,-6.18,17685.0,155250.0,2.36,F,6.0,7.5
Cleveland,Ohio,44108.0,68900.0,4,2.0,2380.0,1471539.0,1598.0,1281.54,97.04,1805.18,15847.0,5.0,D,6.0,7.5
Cleveland,Ohio,44109.0,129900.0,4,2.0,,1077738.0,1598.0,1072.11,43.06,3403.38,29877.0,4.25,F,6.0,7.5
Cleveland,Ohio,44113.0,389900.0,4,2.0,,788407.0,1598.0,179.44,2.4,10215.38,89677.0,3.16,F,6.0,7.5
Cleveland,Ohio,44113.0,699000.0,3,4.0,2593.0,1191487.0,1598.0,-881.8,-6.58,18313.8,160770.0,2.29,F,6.0,7.5
Cleveland,Ohio,44110.0,55000.0,4,2.0,2136.0,336486.0,1598.0,1329.27,126.1,1441.0,12650.0,5.35,D,6.0,7.5
Cleveland,Ohio,44111.0,130000.0,3,2.0,1530.0,232313.0,1598.0,1071.77,43.01,3406.0,29900.0,4.25,F,6.0,7.5
Cleveland,Ohio,44120.0,280000.0,4,3.0,3000.0,842885.0,1598.0,556.77,10.37,7336.0,64400.0,3.52,F,6.0,7.5
Cleveland,Ohio,44111.0,180000.0,4,2.0,2062.0,375511.0,1598.0,900.1,26.09,4716.0,41400.0,3.94,F,6.0,7.5
Cleveland,Ohio,44120.0,32900.0,4,2.0,1850.0,182572.0,1598.0,1405.14,222.83,861.98,7567.0,6.47,C,6.0,7.5
Cleveland,Ohio,44120.0,69900.0,4,1.0,,1066355.0,1598.0,1278.11,95.4,1831.38,16077.0,4.98,F,6.0,7.5
Cleveland,Ohio,44120.0,65000.0,4,1.0,1057.0,1030490.0,1598.0,1294.93,103.94,1703.0,14950.0,5.08,D,6.0,7.5
Cleveland,Ohio,44128.0,69000.0,2,1.0,728.0,1268461.0,1267.0,966.75,73.1,1807.8,15870.0,4.5,F,6.0,7.5
Cleveland,Ohio,44120.0,82500.0,4,2.0,,998554.0,1598.0,1234.85,78.09,2161.5,18975.0,4.75,F,6.0,7.5
Cleveland,Ohio,44108.0,75000.0,4,1.0,1014.0,1627896.0,1598.0,1260.6,87.69,1965.0,17250.0,4.88,F,6.0,7.5
Cleveland,Ohio,44109.0,69000.0,3,1.0,2075.0,1115549.0,1598.0,1281.2,96.88,1807.8,15870.0,4.99,F,6.0,7.5
Cleveland,Ohio,44113.0,209900.0,2,2.0,1012.0,710478.0,1267.0,482.99,12.01,5499.38,48277.0,3.48,F,6.0,7.5
Cleveland,Ohio,44109.0,129900.0,4,2.0,2392.0,1234990.0,1598.0,1072.11,43.06,3403.38,29877.0,4.25,F,6.0,7.5
Cleveland,Ohio,44114.0,169900.0,2,1.0,,1075680.0,1267.0,620.33,19.05,4451.38,39077.0,3.66,F,6.0,7.5
Cleveland,Ohio,44129.0,154500.0,3,2.0,1596.0,1661910.0,1598.0,987.65,33.35,4047.9,35535.0,4.08,F,6.0,7.5
Cleveland,Ohio,44135.0,165000.0,3,2.0,1215.0,1226918.0,1598.0,951.6,30.09,4323.0,37950.0,4.02,F,6.0,7.5
Cleveland,Ohio,44113.0,215000.0,4,1.0,1161.0,640276.0,1598.0,779.93,18.93,5633.0,49450.0,3.77,F,6.0,7.5
Cleveland,Ohio,44111.0,240000.0,3,2.0,2409.0,1076569.0,1598.0,694.1,15.09,6288.0,55200.0,3.67,F,6.0,7.5
Cleveland,Ohio,44109.0,179900.0,4,2.0,1423.0,1145937.0,1598.0,900.44,26.11,4713.38,41377.0,3.94,F,6.0,7.5
Cleveland,Ohio,44109.0,99900.0,3,2.0,1344.0,1015131.0,1598.0,1175.11,61.37,2617.38,22977.0,4.52,F,6.0,7.5
Cleveland,Ohio,44111.0,114900.0,2,1.0,1021.0,282997.0,1267.0,809.16,36.74,3010.38,26427.0,3.99,F,6.0,7.5
Cleveland,Ohio,44109.0,85000.0,3,2.0,1020.0,1076602.0,1598.0,1226.27,75.27,2227.0,19550.0,4.72,F,6.0,7.5
Cleveland,Ohio,44120.0,39500.0,3,1.0,2262.0,1080400.0,1598.0,1382.48,182.61,1034.9,9085.0,6.01,C,6.0,7.5
Cleveland,Ohio,44120.0,84500.0,4,2.0,3357.0,1064572.0,1598.0,1227.98,75.82,2213.9,19435.0,4.72,F,6.0,7.5
Cleveland,Ohio,44109.0,94900.0,4,2.0,2240.0,1119965.0,1598.0,1192.28,65.55,2486.38,21827.0,4.58,F,6.0,7.5
Cleveland,Ohio,44109.0,50000.0,3,1.0,1260.0,964448.0,1598.0,1346.43,140.5,1310.0,11500.0,5.52,D,6.0,7.5
Cleveland,Ohio,44120.0,120000.0,2,1.0,1605.0,304252.0,1267.0,791.65,34.42,3144.0,27600.0,3.95,F,6.0,7.5
Cleveland,Ohio,44120.0,139900.0,4,2.0,2000.0,970999.0,1598.0,1037.78,38.7,3665.38,32177.0,4.18,F,6.0,7.5
Cleveland,Ohio,44111.0,179900.0,4,2.0,1616.0,1062942.0,1598.0,900.44,26.11,4713.38,41377.0,3.94,F,6.0,7.5
